Cloud_value,Snow depth [cm],Solar Radiation (kW-hr/m^2/day),Average temperature [°C],Date,Ski Center Name,Latitude
2.333333333333333,-1.0,0.17,3.5,2006-12-24,Vihti-ski-center,60.4146
3.0,-1.0,0.19,-4.7,2006-12-25,Vihti-ski-center,60.4146
5.666666666666667,-1.0,0.15,0.2,2006-12-26,Vihti-ski-center,60.4146
3.333333333333333,-1.0,0.16,3.1,2006-12-27,Vihti-ski-center,60.4146
5.0,-1.0,0.24,0.1,2006-12-28,Vihti-ski-center,60.4146
0.0,-1.0,0.17,-6.7,2006-12-29,Vihti-ski-center,60.4146
8.0,-1.0,0.13,-0.4,2006-12-30,Vihti-ski-center,60.4146
8.0,-1.0,0.11,4.1,2006-12-31,Vihti-ski-center,60.4146
8.0,-1.0,0.1,2.4,2007-01-01,Vihti-ski-center,60.4146
8.0,-1.0,0.15,2.5,2007-01-02,Vihti-ski-center,60.4146
6.666666666666667,-1.0,0.19,1.4,2007-01-03,Vihti-ski-center,60.4146
8.0,-1.0,0.11,2.1,2007-01-04,Vihti-ski-center,60.4146
6.0,-1.0,0.14,3.6,2007-01-05,Vihti-ski-center,60.4146
4.333333333333333,-1.0,0.17,-2.1,2007-01-06,Vihti-ski-center,60.4146
8.0,-1.0,0.13,-0.5,2007-01-07,Vihti-ski-center,60.4146
8.0,-1.0,0.14,4.5,2007-01-08,Vihti-ski-center,60.4146
7.666666666666667,-1.0,0.17,5.0,2007-01-09,Vihti-ski-center,60.4146
5.333333333333333,-1.0,0.31,4.8,2007-01-10,Vihti-ski-center,60.4146
5.333333333333333,1.0,0.22,-0.9,2007-01-11,Vihti-ski-center,60.4146
7.333333333333333,3.0,0.23,-5.3,2007-01-12,Vihti-ski-center,60.4146
8.0,5.0,0.16,-0.5,2007-01-13,Vihti-ski-center,60.4146
8.0,5.0,0.11,-0.5,2007-01-14,Vihti-ski-center,60.4146
5.666666666666667,9.0,0.25,-0.9,2007-01-15,Vihti-ski-center,60.4146
3.333333333333333,12.0,0.23,2.5,2007-01-16,Vihti-ski-center,60.4146
0.0,12.0,0.47,-0.3,2007-01-17,Vihti-ski-center,60.4146
7.666666666666667,8.0,0.11,2.2,2007-01-18,Vihti-ski-center,60.4146
5.333333333333333,6.0,0.19,-1.4,2007-01-19,Vihti-ski-center,60.4146
3.0,6.0,0.53,-6.2,2007-01-20,Vihti-ski-center,60.4146
8.0,9.0,0.3,-5.9,2007-01-21,Vihti-ski-center,60.4146
2.333333333333333,9.0,0.42,-12.0,2007-01-22,Vihti-ski-center,60.4146
4.333333333333333,9.0,0.48,-14.2,2007-01-23,Vihti-ski-center,60.4146
5.333333333333333,12.0,0.21,-4.5,2007-01-24,Vihti-ski-center,60.4146
2.6666666666666665,14.0,0.38,-11.6,2007-01-25,Vihti-ski-center,60.4146
8.0,14.0,0.22,-1.6,2007-01-26,Vihti-ski-center,60.4146
2.333333333333333,17.0,0.49,-7.7,2007-01-27,Vihti-ski-center,60.4146
0.3333333333333333,17.0,0.81,-13.1,2007-01-28,Vihti-ski-center,60.4146
1.6666666666666667,17.0,0.6,-17.6,2007-01-29,Vihti-ski-center,60.4146
0.3333333333333333,17.0,0.91,-14.8,2007-01-30,Vihti-ski-center,60.4146
8.0,17.0,0.27,-6.8,2007-01-31,Vihti-ski-center,60.4146
8.0,20.0,0.42,-5.2,2007-02-01,Vihti-ski-center,60.4146
8.0,21.0,0.19,-0.4,2007-02-02,Vihti-ski-center,60.4146
7.0,18.0,0.49,0.7,2007-02-03,Vihti-ski-center,60.4146
3.333333333333333,18.0,0.39,-1.5,2007-02-04,Vihti-ski-center,60.4146
5.0,18.0,0.41,-10.0,2007-02-05,Vihti-ski-center,60.4146
0.0,18.0,1.07,-19.9,2007-02-06,Vihti-ski-center,60.4146
0.0,18.0,1.26,-23.9,2007-02-07,Vihti-ski-center,60.4146
2.6666666666666665,18.0,1.04,-20.1,2007-02-08,Vihti-ski-center,60.4146
0.6666666666666666,18.0,1.16,-16.5,2007-02-09,Vihti-ski-center,60.4146
0.0,18.0,1.35,-21.5,2007-02-10,Vihti-ski-center,60.4146
8.0,18.0,0.72,-9.4,2007-02-11,Vihti-ski-center,60.4146
3.0,18.0,0.75,-8.0,2007-02-12,Vihti-ski-center,60.4146
8.0,18.0,0.66,-8.4,2007-02-13,Vihti-ski-center,60.4146
8.0,18.0,0.66,-8.9,2007-02-14,Vihti-ski-center,60.4146
8.0,18.0,0.71,-5.9,2007-02-15,Vihti-ski-center,60.4146
8.0,19.0,0.68,-3.7,2007-02-16,Vihti-ski-center,60.4146
7.333333333333333,9.0,0.65,1.4,2007-02-17,Vihti-ski-center,60.4146
8.0,19.0,0.43,0.3,2007-02-18,Vihti-ski-center,60.4146
3.6666666666666665,19.0,1.33,-11.9,2007-02-19,Vihti-ski-center,60.4146
0.0,19.0,1.91,-16.6,2007-02-20,Vihti-ski-center,60.4146
0.0,19.0,1.98,-19.0,2007-02-21,Vihti-ski-center,60.4146
0.0,19.0,2.01,-19.9,2007-02-22,Vihti-ski-center,60.4146
1.6666666666666667,19.0,1.84,-18.6,2007-02-23,Vihti-ski-center,60.4146
5.333333333333333,19.0,1.22,-12.3,2007-02-24,Vihti-ski-center,60.4146
0.6666666666666666,19.0,1.71,-10.1,2007-02-25,Vihti-ski-center,60.4146
0.6666666666666666,19.0,1.87,-12.0,2007-02-26,Vihti-ski-center,60.4146
8.0,19.0,0.77,-8.9,2007-02-27,Vihti-ski-center,60.4146
8.0,22.0,0.77,-3.3,2007-02-28,Vihti-ski-center,60.4146
8.0,23.0,0.59,-0.2,2007-03-01,Vihti-ski-center,60.4146
8.0,22.0,0.75,1.0,2007-03-02,Vihti-ski-center,60.4146
8.0,22.0,0.58,1.1,2007-03-03,Vihti-ski-center,60.4146
4.333333333333333,22.0,0.97,0.3,2007-03-04,Vihti-ski-center,60.4146
0.3333333333333333,22.0,1.91,-1.3,2007-03-05,Vihti-ski-center,60.4146
5.333333333333333,22.0,1.76,-4.1,2007-03-06,Vihti-ski-center,60.4146
8.333333333333334,21.0,1.12,1.2,2007-03-07,Vihti-ski-center,60.4146
7.0,19.0,1.47,2.0,2007-03-08,Vihti-ski-center,60.4146
8.0,19.0,0.75,1.5,2007-03-09,Vihti-ski-center,60.4146
5.0,18.0,0.85,1.7,2007-03-10,Vihti-ski-center,60.4146
3.6666666666666665,15.0,2.36,2.2,2007-03-11,Vihti-ski-center,60.4146
7.666666666666667,15.0,1.02,0.6,2007-03-12,Vihti-ski-center,60.4146
1.0,12.0,2.81,4.9,2007-03-13,Vihti-ski-center,60.4146
1.3333333333333333,12.0,2.85,2.4,2007-03-14,Vihti-ski-center,60.4146
2.0,10.0,2.66,2.9,2007-03-15,Vihti-ski-center,60.4146
4.666666666666667,7.0,2.31,3.9,2007-03-16,Vihti-ski-center,60.4146
8.0,5.0,1.17,0.7,2007-03-17,Vihti-ski-center,60.4146
5.333333333333333,5.0,2.65,0.8,2007-03-18,Vihti-ski-center,60.4146
8.0,11.0,1.21,2.1,2007-03-19,Vihti-ski-center,60.4146
5.333333333333333,7.0,1.84,1.7,2007-03-20,Vihti-ski-center,60.4146
7.666666666666667,5.0,1.42,0.9,2007-03-21,Vihti-ski-center,60.4146
7.0,-1.0,1.4,3.8,2007-03-22,Vihti-ski-center,60.4146
7.666666666666667,-1.0,1.53,3.3,2007-03-23,Vihti-ski-center,60.4146
2.6666666666666665,-1.0,3.31,4.0,2007-03-24,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,3.67,3.5,2007-03-25,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,3.63,2.7,2007-03-26,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,3.81,5.2,2007-03-27,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,4.11,4.3,2007-03-28,Vihti-ski-center,60.4146
0.0,-1.0,4.05,4.3,2007-03-29,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,3.62,4.8,2007-03-30,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,4.58,2.4,2007-03-31,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,4.47,3.4,2007-04-01,Vihti-ski-center,60.4146
1.0,-1.0,3.24,6.7,2007-04-02,Vihti-ski-center,60.4146
4.333333333333333,-1.0,3.34,1.8,2007-04-03,Vihti-ski-center,60.4146
5.333333333333333,-1.0,3.97,-0.7,2007-04-04,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,3.45,3.5,2007-04-05,Vihti-ski-center,60.4146
4.333333333333333,-1.0,2.82,1.9,2007-04-06,Vihti-ski-center,60.4146
2.333333333333333,-1.0,3.28,0.5,2007-04-07,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,4.61,-0.5,2007-04-08,Vihti-ski-center,60.4146
2.0,-1.0,4.9,-2.5,2007-04-09,Vihti-ski-center,60.4146
3.0,-1.0,4.68,-0.1,2007-04-10,Vihti-ski-center,60.4146
3.0,-1.0,4.78,5.8,2007-04-11,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,5.17,5.5,2007-04-12,Vihti-ski-center,60.4146
5.0,-1.0,3.73,5.0,2007-04-13,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,5.48,7.5,2007-04-14,Vihti-ski-center,60.4146
1.0,-1.0,5.06,9.4,2007-04-15,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,5.5,10.5,2007-04-16,Vihti-ski-center,60.4146
6.333333333333333,-1.0,2.7,6.4,2007-04-17,Vihti-ski-center,60.4146
4.0,-1.0,3.48,6.4,2007-04-18,Vihti-ski-center,60.4146
5.0,-1.0,4.47,3.5,2007-04-19,Vihti-ski-center,60.4146
7.0,-1.0,2.82,4.1,2007-04-20,Vihti-ski-center,60.4146
8.0,-1.0,1.71,2.7,2007-04-21,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,5.82,4.8,2007-04-22,Vihti-ski-center,60.4146
8.0,-1.0,2.48,2.6,2007-04-23,Vihti-ski-center,60.4146
7.666666666666667,-1.0,2.28,7.4,2007-04-24,Vihti-ski-center,60.4146
7.333333333333333,-1.0,3.26,7.7,2007-04-25,Vihti-ski-center,60.4146
1.3333333333333333,-1.0,4.68,11.5,2007-04-26,Vihti-ski-center,60.4146
1.0,-1.0,6.09,11.0,2007-04-27,Vihti-ski-center,60.4146
3.0,-1.0,4.3,4.7,2007-04-28,Vihti-ski-center,60.4146
6.333333333333333,-1.0,3.68,2.7,2007-04-29,Vihti-ski-center,60.4146
1.0,-1.0,5.91,1.8,2007-04-30,Vihti-ski-center,60.4146
1.0,-1.0,6.38,2.8,2007-05-01,Vihti-ski-center,60.4146
5.333333333333333,-1.0,3.7,4.6,2007-05-02,Vihti-ski-center,60.4146
5.333333333333333,-1.0,3.49,3.8,2007-05-03,Vihti-ski-center,60.4146
5.0,-1.0,3.6,4.6,2007-05-04,Vihti-ski-center,60.4146
3.333333333333333,-1.0,6.21,3.7,2007-05-05,Vihti-ski-center,60.4146
1.3333333333333333,-1.0,4.57,9.2,2007-05-06,Vihti-ski-center,60.4146
3.0,-1.0,6.33,9.1,2007-05-07,Vihti-ski-center,60.4146
5.666666666666667,-1.0,2.77,6.8,2007-05-08,Vihti-ski-center,60.4146
5.0,-1.0,4.77,7.7,2007-05-09,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,7.06,8.4,2007-05-10,Vihti-ski-center,60.4146
3.0,-1.0,5.41,6.2,2007-05-11,Vihti-ski-center,60.4146
3.333333333333333,-1.0,6.33,8.1,2007-05-12,Vihti-ski-center,60.4146
2.333333333333333,-1.0,5.95,8.8,2007-05-13,Vihti-ski-center,60.4146
4.5,-1.0,4.63,9.6,2007-05-14,Vihti-ski-center,60.4146
5.0,-1.0,3.02,11.4,2007-05-15,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,6.31,9.2,2007-05-16,Vihti-ski-center,60.4146
1.6666666666666667,-1.0,6.05,9.4,2007-05-17,Vihti-ski-center,60.4146
4.666666666666667,-1.0,5.63,10.5,2007-05-18,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,7.21,11.0,2007-05-19,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,6.42,14.3,2007-05-20,Vihti-ski-center,60.4146
3.0,-1.0,5.78,13.9,2007-05-21,Vihti-ski-center,60.4146
8.0,-1.0,3.24,11.9,2007-05-22,Vihti-ski-center,60.4146
4.333333333333333,-1.0,5.39,13.8,2007-05-23,Vihti-ski-center,60.4146
7.666666666666667,-1.0,3.49,9.9,2007-05-24,Vihti-ski-center,60.4146
7.666666666666667,-1.0,3.05,12.4,2007-05-25,Vihti-ski-center,60.4146
5.666666666666667,-1.0,2.38,13.9,2007-05-26,Vihti-ski-center,60.4146
4.666666666666667,-1.0,6.44,15.7,2007-05-27,Vihti-ski-center,60.4146
5.333333333333333,-1.0,4.33,19.4,2007-05-28,Vihti-ski-center,60.4146
1.6666666666666667,-1.0,5.63,20.0,2007-05-29,Vihti-ski-center,60.4146
8.0,-1.0,2.5,15.9,2007-05-30,Vihti-ski-center,60.4146
8.0,-1.0,2.38,16.3,2007-05-31,Vihti-ski-center,60.4146
1.0,-1.0,7.9,13.8,2007-06-01,Vihti-ski-center,60.4146
0.0,-1.0,8.06,12.2,2007-06-02,Vihti-ski-center,60.4146
0.0,-1.0,7.98,13.2,2007-06-03,Vihti-ski-center,60.4146
0.0,-1.0,7.88,16.3,2007-06-04,Vihti-ski-center,60.4146
0.0,-1.0,7.64,17.6,2007-06-05,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,6.96,18.6,2007-06-06,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,7.78,17.3,2007-06-07,Vihti-ski-center,60.4146
1.3333333333333333,-1.0,7.46,18.0,2007-06-08,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,8.01,19.1,2007-06-09,Vihti-ski-center,60.4146
2.6666666666666665,-1.0,6.58,16.9,2007-06-10,Vihti-ski-center,60.4146
3.6666666666666665,-1.0,6.46,14.7,2007-06-11,Vihti-ski-center,60.4146
5.666666666666667,-1.0,3.8,13.3,2007-06-12,Vihti-ski-center,60.4146
4.0,-1.0,5.14,12.8,2007-06-13,Vihti-ski-center,60.4146
8.0,-1.0,2.9,10.2,2007-06-14,Vihti-ski-center,60.4146
2.333333333333333,-1.0,5.83,11.4,2007-06-15,Vihti-ski-center,60.4146
0.3333333333333333,-1.0,7.95,12.4,2007-06-16,Vihti-ski-center,60.4146
6.333333333333333,-1.0,4.61,12.7,2007-06-17,Vihti-ski-center,60.4146
5.333333333333333,-1.0,2.53,13.3,2007-06-18,Vihti-ski-center,60.4146
3.0,-1.0,5.97,13.0,2007-06-19,Vihti-ski-center,60.4146
1.6666666666666667,-1.0,5.51,13.1,2007-06-20,Vihti-ski-center,60.4146
4.666666666666667,-1.0,5.57,15.1,2007-06-21,Vihti-ski-center,60.4146
1.0,-1.0,7.33,13.7,2007-06-22,Vihti-ski-center,60.4146
1.6666666666666667,-1.0,8.05,13.3,2007-06-23,Vihti-ski-center,60.4146
6.0,-1.0,6.33,15.3,2007-06-24,Vihti-ski-center,60.4146
2.0,-1.0,5.6,17.2,2007-06-25,Vihti-ski-center,60.4146
6.666666666666667,-1.0,3.58,12.9,2007-06-26,Vihti-ski-center,60.4146
8.0,-1.0,2.43,13.0,2007-06-27,Vihti-ski-center,60.4146
7.666666666666667,-1.0,2.75,12.2,2007-06-28,Vihti-ski-center,60.4146
6.0,-1.0,4.07,13.9,2007-06-29,Vihti-ski-center,60.4146
3.6666666666666665,-1.0,5.23,15.9,2007-06-30,Vihti-ski-center,60.4146
4.333333333333333,-1.0,5.12,16.9,2007-07-01,Vihti-ski-center,60.4146
6.333333333333333,-1.0,5.61,16.5,2007-07-02,Vihti-ski-center,60.4146
0.6666666666666666,-1.0,7.18,18.2,2007-07-03,Vihti-ski-center,60.4146
3.0,-1.0,5.99,19.5,2007-07-04,Vihti-ski-center,60.4146
1.0,-1.0,6.02,20.4,2007-07-05,Vihti-ski-center,60.4146
8.0,-1.0,2.57,16.6,2007-07-06,Vihti-ski-center,60.4146
6.0,-1.0,4.99,17.2,2007-07-07,Vihti-ski-center,60.4146
7.0,-1.0,4.07,15.3,2007-07-08,Vihti-ski-center,60.4146
7.0,-1.0,4.42,15.8,2007-07-09,Vihti-ski-center,60.4146
7.0,-1.0,3.35,16.1,2007-07-10,Vihti-ski-center,60.4146
8.0,-1.0,2.01,14.7,2007-07-11,Vihti-ski-center,60.4146
1.0,-1.0,5.77,16.3,2007-07-12,Vihti-ski-center,60.4146
4.0,-1.0,4.83,16.8,2007-07-13,Vihti-ski-center,60.4146
3.6666666666666665,-1.0,3.19,15.4,2007-07-14,Vihti-ski-center,60.4146
7.333333333333333,-1.0,2.71,15.3,2007-07-15,Vihti-ski-center,60.4146
1.0,-1.0,5.2,18.3,2007-07-16,Vihti-ski-center,60.4146
2.6666666666666665,-1.0,7.04,17.7,2007-07-17,Vihti-ski-center,60.4146
4.333333333333333,-1.0,6.19,17.8,2007-07-18,Vihti-ski-center,60.4146
5.666666666666667,-1.0,4.39,16.8,2007-07-19,Vihti-ski-center,60.4146
6.0,-1.0,4.9,14.0,2007-07-20,Vihti-ski-center,60.4146
2.6666666666666665,-1.0,5.4,13.8,2007-07-21,Vihti-ski-center,60.4146
0.0,-1.0,6.9,14.5,2007-07-22,Vihti-ski-center,60.4146
5.0,-1.0,5.75,15.0,2007-07-23,Vihti-ski-center,60.4146
6.0,-1.0,2.34,15.0,2007-07-24,Vihti-ski-center,60.4146
7.666666666666667,-1.0,2.63,16.2,2007-07-25,Vihti-ski-center,60.4146
4.0,-1.0,4.98,18.1,2007-07-26,Vihti-ski-center,60.4146
5.333333333333333,-1.0,4.71,17.0,2007-07-27,Vihti-ski-center,60.4146
3.0,-1.0,5.24,16.0,2007-07-28,Vihti-ski-center,60.4146
6.0,-1.0,4.45,15.3,2007-07-29,Vihti-ski-center,60.4146
7.666666666666667,-1.0,3.33,13.4,2007-07-30,Vihti-ski-center,60.4146
7.666666666666667,-1.0,2.27,13.4,2007-07-31,Vihti-ski-center,60.4146
4.0,-1.0,5.18,16.2,2007-08-01,Vihti-ski-center,60.4146
6.0,-1.0,4.07,15.6,2007-08-02,Vihti-ski-center,60.4146
3.0,-1.0,3.97,15.4,2007-08-03,Vihti-ski-center,60.4146
1.0,-1.0,5.67,16.3,2007-08-04,Vihti-ski-center,60.4146
1.0,-1.0,5.61,17.6,2007-08-05,Vihti-ski-center,60.4146
1.0,-1.0,6.62,18.6,2007-08-06,Vihti-ski-center,60.4146
3.9722222222222223,-1.0,0.17,1.1,2020-01-01,Vihti-ski-center,60.4146
4.513888888888889,-1.0,0.19,3.1,2020-01-02,Vihti-ski-center,60.4146
7.118055555555555,-1.0,0.12,4.4,2020-01-03,Vihti-ski-center,60.4146
3.243055555555556,-1.0,0.26,1.2,2020-01-04,Vihti-ski-center,60.4146
3.7430555555555554,-1.0,0.26,-2.8,2020-01-05,Vihti-ski-center,60.4146
8.17361111111111,5.0,0.17,1.0,2020-01-06,Vihti-ski-center,60.4146
7.881944444444445,3.0,0.14,4.4,2020-01-07,Vihti-ski-center,60.4146
7.118055555555555,-1.0,0.1,5.6,2020-01-08,Vihti-ski-center,60.4146
0.9236111111111112,-1.0,0.36,1.6,2020-01-09,Vihti-ski-center,60.4146
1.8402777777777777,-1.0,0.38,-5.4,2020-01-10,Vihti-ski-center,60.4146
3.5902777777777777,-1.0,0.23,-3.8,2020-01-11,Vihti-ski-center,60.4146
7.548611111111111,-1.0,0.19,5.0,2020-01-12,Vihti-ski-center,60.4146
6.006944444444445,-1.0,0.25,1.0,2020-01-13,Vihti-ski-center,60.4146
7.583333333333333,-1.0,0.23,2.9,2020-01-14,Vihti-ski-center,60.4146
7.229166666666667,-1.0,0.1,6.2,2020-01-15,Vihti-ski-center,60.4146
6.194444444444445,-1.0,0.23,4.9,2020-01-16,Vihti-ski-center,60.4146
7.166666666666667,-1.0,0.15,4.1,2020-01-17,Vihti-ski-center,60.4146
7.444444444444445,-1.0,0.15,3.4,2020-01-18,Vihti-ski-center,60.4146
7.805555555555555,-1.0,0.23,3.4,2020-01-19,Vihti-ski-center,60.4146
6.847222222222222,-1.0,0.17,2.9,2020-01-20,Vihti-ski-center,60.4146
4.604166666666667,-1.0,0.5,4.9,2020-01-21,Vihti-ski-center,60.4146
3.2291666666666665,0.0,0.53,0.2,2020-01-22,Vihti-ski-center,60.4146
5.1875,-1.0,0.33,-1.7,2020-01-23,Vihti-ski-center,60.4146
4.881944444444445,-1.0,0.27,1.0,2020-01-24,Vihti-ski-center,60.4146
0.9375,-1.0,0.65,-0.1,2020-01-25,Vihti-ski-center,60.4146
7.5625,0.0,0.5,1.9,2020-01-26,Vihti-ski-center,60.4146
7.944444444444445,1.0,0.23,-0.7,2020-01-27,Vihti-ski-center,60.4146
8.125,0.0,0.24,2.0,2020-01-28,Vihti-ski-center,60.4146
8.020833333333334,0.0,0.1,1.3,2020-01-29,Vihti-ski-center,60.4146
7.979166666666667,1.0,0.18,0.8,2020-01-30,Vihti-ski-center,60.4146
7.923611111111111,1.0,0.32,0.9,2020-01-31,Vihti-ski-center,60.4146
8.01388888888889,0.0,0.22,1.9,2020-02-01,Vihti-ski-center,60.4146
7.611111111111111,0.0,0.36,3.6,2020-02-02,Vihti-ski-center,60.4146
3.8680555555555554,0.0,0.76,-0.9,2020-02-03,Vihti-ski-center,60.4146
0.4027777777777778,0.0,1.04,-5.9,2020-02-04,Vihti-ski-center,60.4146
6.243055555555555,0.0,0.64,-1.7,2020-02-05,Vihti-ski-center,60.4146
1.5694444444444444,1.0,1.14,-4.1,2020-02-06,Vihti-ski-center,60.4146
4.25,1.0,0.67,-5.1,2020-02-07,Vihti-ski-center,60.4146
8.270833333333334,1.0,0.45,0.5,2020-02-08,Vihti-ski-center,60.4146
7.805555555555555,0.0,0.19,3.3,2020-02-09,Vihti-ski-center,60.4146
7.768115942028985,-1.0,0.28,4.2,2020-02-10,Vihti-ski-center,60.4146
6.784722222222222,-1.0,0.57,2.6,2020-02-11,Vihti-ski-center,60.4146
7.314685314685315,0.0,0.65,2.0,2020-02-12,Vihti-ski-center,60.4146
6.770833333333333,0.0,0.68,0.4,2020-02-13,Vihti-ski-center,60.4146
5.916666666666667,-1.0,0.83,-1.8,2020-02-14,Vihti-ski-center,60.4146
6.729166666666667,-1.0,0.41,0.3,2020-02-15,Vihti-ski-center,60.4146
7.833333333333333,-1.0,0.24,3.8,2020-02-16,Vihti-ski-center,60.4146
7.541666666666667,-1.0,0.53,5.3,2020-02-17,Vihti-ski-center,60.4146
7.729166666666667,-1.0,0.73,5.4,2020-02-18,Vihti-ski-center,60.4146
7.215277777777778,-1.0,0.93,2.7,2020-02-19,Vihti-ski-center,60.4146
5.541666666666667,-1.0,1.11,-0.1,2020-02-20,Vihti-ski-center,60.4146
7.659722222222222,0.0,0.43,2.7,2020-02-21,Vihti-ski-center,60.4146
7.776223776223776,-1.0,0.45,4.4,2020-02-22,Vihti-ski-center,60.4146
5.506944444444445,-1.0,1.04,3.3,2020-02-23,Vihti-ski-center,60.4146
2.3472222222222223,-1.0,1.68,1.1,2020-02-24,Vihti-ski-center,60.4146
0.9166666666666666,-1.0,2.07,-3.0,2020-02-25,Vihti-ski-center,60.4146
5.0625,-1.0,1.5,-1.9,2020-02-26,Vihti-ski-center,60.4146
0.4375,-1.0,1.97,-3.9,2020-02-27,Vihti-ski-center,60.4146
0.5763888888888888,-1.0,2.04,-6.1,2020-02-28,Vihti-ski-center,60.4146
4.881944444444445,-1.0,1.16,-5.5,2020-02-29,Vihti-ski-center,60.4146
7.875,5.0,0.53,1.4,2020-03-01,Vihti-ski-center,60.4146
7.194444444444445,3.0,1.25,2.9,2020-03-02,Vihti-ski-center,60.4146
7.631944444444445,-1.0,0.81,1.9,2020-03-03,Vihti-ski-center,60.4146
8.055555555555555,0.0,0.3,1.7,2020-03-04,Vihti-ski-center,60.4146
7.555555555555555,3.0,0.9,2.2,2020-03-05,Vihti-ski-center,60.4146
4.986111111111111,2.0,1.8,0.7,2020-03-06,Vihti-ski-center,60.4146
4.840277777777778,1.0,1.65,-0.7,2020-03-07,Vihti-ski-center,60.4146
2.8125,-1.0,2.57,0.4,2020-03-08,Vihti-ski-center,60.4146
7.618055555555555,-1.0,1.1,3.5,2020-03-09,Vihti-ski-center,60.4146
7.875,-1.0,0.91,3.5,2020-03-10,Vihti-ski-center,60.4146
7.791666666666667,-1.0,0.74,2.7,2020-03-11,Vihti-ski-center,60.4146
7.3125,-1.0,1.87,3.6,2020-03-12,Vihti-ski-center,60.4146
5.645833333333333,0.0,1.84,0.7,2020-03-13,Vihti-ski-center,60.4146
1.8402777777777777,-1.0,2.77,-3.0,2020-03-14,Vihti-ski-center,60.4146
2.958333333333333,-1.0,3.09,-0.2,2020-03-15,Vihti-ski-center,60.4146
5.006944444444445,-1.0,1.9,2.6,2020-03-16,Vihti-ski-center,60.4146
4.701388888888889,-1.0,1.83,0.5,2020-03-17,Vihti-ski-center,60.4146
7.666666666666667,-1.0,1.17,4.7,2020-03-18,Vihti-ski-center,60.4146
4.715277777777778,-1.0,3.02,3.3,2020-03-19,Vihti-ski-center,60.4146
1.6527777777777777,1.0,3.79,-0.9,2020-03-20,Vihti-ski-center,60.4146
2.930555555555556,2.0,2.64,-4.4,2020-03-21,Vihti-ski-center,60.4146
0.0,1.0,3.97,-4.1,2020-03-22,Vihti-ski-center,60.4146
5.131944444444445,0.0,2.63,0.2,2020-03-23,Vihti-ski-center,60.4146
5.145833333333333,-1.0,3.71,3.7,2020-03-24,Vihti-ski-center,60.4146
1.4583333333333333,-1.0,3.24,5.7,2020-03-25,Vihti-ski-center,60.4146
3.3819444444444446,-1.0,3.86,5.2,2020-03-26,Vihti-ski-center,60.4146
2.1527777777777777,-1.0,3.36,2.9,2020-03-27,Vihti-ski-center,60.4146
5.847222222222222,-1.0,2.92,3.9,2020-03-28,Vihti-ski-center,60.4146
1.7536231884057971,-1.0,4.21,-1.5,2020-03-29,Vihti-ski-center,60.4146
4.736111111111111,-1.0,3.06,-2.4,2020-03-30,Vihti-ski-center,60.4146
3.5277777777777777,-1.0,2.77,-2.5,2020-03-31,Vihti-ski-center,60.4146
2.9722222222222223,0.0,3.05,2.3,2020-04-01,Vihti-ski-center,60.4146
7.097222222222222,-1.0,2.28,4.3,2020-04-02,Vihti-ski-center,60.4146
6.638888888888889,3.0,3.03,1.3,2020-04-03,Vihti-ski-center,60.4146
1.4583333333333333,-1.0,4.0,1.5,2020-04-04,Vihti-ski-center,60.4146
0.8194444444444444,-1.0,4.76,1.1,2020-04-05,Vihti-ski-center,60.4146
5.701388888888889,-1.0,2.92,5.8,2020-04-06,Vihti-ski-center,60.4146
2.270833333333333,-1.0,4.53,7.6,2020-04-07,Vihti-ski-center,60.4146
1.0625,-1.0,4.78,6.5,2020-04-08,Vihti-ski-center,60.4146
4.888888888888889,-1.0,4.12,5.7,2020-04-09,Vihti-ski-center,60.4146
2.333333333333333,-1.0,4.59,1.2,2020-04-10,Vihti-ski-center,60.4146
2.7291666666666665,-1.0,3.72,1.3,2020-04-11,Vihti-ski-center,60.4146
7.020833333333333,-1.0,1.19,3.7,2020-04-12,Vihti-ski-center,60.4146
5.75,-1.0,4.37,2.9,2020-04-13,Vihti-ski-center,60.4146
6.444444444444445,1.0,3.7,1.3,2020-04-14,Vihti-ski-center,60.4146
6.618055555555555,1.0,2.76,2.5,2020-04-15,Vihti-ski-center,60.4146
6.388888888888889,9.0,3.11,2.1,2020-04-16,Vihti-ski-center,60.4146
3.576388888888889,4.0,3.72,3.6,2020-04-17,Vihti-ski-center,60.4146
