"Observation station","Year","Month","Day","Time [Local time]","Average temperature [°C]"
"Salla parish","2019","10","21","03:00","-4.8"
"Salla parish","2019","10","22","03:00","0.1"
"Salla parish","2019","10","23","03:00","0.5"
"Salla parish","2019","10","24","03:00","-0.9"
"Salla parish","2019","10","25","03:00","1.8"
"Salla parish","2019","10","26","03:00","-0.7"
"Salla parish","2019","10","27","03:00","-8.2"
"Salla parish","2019","10","28","02:00","-11"
"Salla parish","2019","10","29","02:00","-6.5"
"Salla parish","2019","10","30","02:00","-9.9"
"Salla parish","2019","10","31","02:00","-7.1"
"Salla parish","2019","11","1","02:00","-8.3"
"Salla parish","2019","11","2","02:00","-5.5"
"Salla parish","2019","11","3","02:00","-4.7"
"Salla parish","2019","11","4","02:00","-14.7"
"Salla parish","2019","11","5","02:00","-7.8"
"Salla parish","2019","11","6","02:00","-10.6"
"Salla parish","2019","11","7","02:00","-11.2"
"Salla parish","2019","11","8","02:00","-12.2"
"Salla parish","2019","11","9","02:00","-16.4"
"Salla parish","2019","11","10","02:00","-12.3"
"Salla parish","2019","11","11","02:00","-8.9"
"Salla parish","2019","11","12","02:00","-5.5"
"Salla parish","2019","11","13","02:00","-2.6"
"Salla parish","2019","11","14","02:00","-1"
"Salla parish","2019","11","15","02:00","-2.8"
"Salla parish","2019","11","16","02:00","-2.5"
"Salla parish","2019","11","17","02:00","-4.6"
"Salla parish","2019","11","18","02:00","-2.5"
"Salla parish","2019","11","19","02:00","-1.5"
"Salla parish","2019","11","20","02:00","0.9"
"Salla parish","2019","11","21","02:00","1.4"
"Salla parish","2019","11","22","02:00","0.6"
"Salla parish","2019","11","23","02:00","-0.8"
"Salla parish","2019","11","24","02:00","-1.4"
"Salla parish","2019","11","25","02:00","-0.6"
"Salla parish","2019","11","26","02:00","-2.1"
"Salla parish","2019","11","27","02:00","-17.1"
"Salla parish","2019","11","28","02:00","-12.3"
"Salla parish","2019","11","29","02:00","-6"
"Salla parish","2019","11","30","02:00","-12.3"
"Salla parish","2019","12","1","02:00","-10.1"
"Salla parish","2019","12","2","02:00","-5.6"
"Salla parish","2019","12","3","02:00","-7.4"
"Salla parish","2019","12","4","02:00","-5.1"
"Salla parish","2019","12","5","02:00","0.7"
"Salla parish","2019","12","6","02:00","-2.3"
"Salla parish","2019","12","7","02:00","-2.3"
"Salla parish","2019","12","8","02:00","-4.7"
"Salla parish","2019","12","9","02:00","-7.3"
"Salla parish","2019","12","10","02:00","-17.7"
"Salla parish","2019","12","11","02:00","-9.2"
"Salla parish","2019","12","12","02:00","0.9"
"Salla parish","2019","12","13","02:00","-1"
"Salla parish","2019","12","14","02:00","-0.3"
"Salla parish","2019","12","15","02:00","-1"
"Salla parish","2019","12","16","02:00","-2.4"
"Salla parish","2019","12","17","02:00","-2.5"
"Salla parish","2019","12","18","02:00","-2.7"
"Salla parish","2019","12","19","02:00","-7.1"
"Salla parish","2019","12","20","02:00","-11.7"
"Salla parish","2019","12","21","02:00","-4.6"
"Salla parish","2019","12","22","02:00","-3.8"
"Salla parish","2019","12","23","02:00","-1.6"
"Salla parish","2019","12","24","02:00","-1.4"
"Salla parish","2019","12","25","02:00","-2.1"
"Salla parish","2019","12","26","02:00","-5.4"
"Salla parish","2019","12","27","02:00","-10"
"Salla parish","2019","12","28","02:00","-10.2"
"Salla parish","2019","12","29","02:00","-1.6"
"Salla parish","2019","12","30","02:00","-0.8"
"Salla parish","2019","12","31","02:00","-10.9"
"Salla parish","2020","1","1","02:00","-12.9"
"Salla parish","2020","1","2","02:00","0.9"
"Salla parish","2020","1","3","02:00","1.3"
"Salla parish","2020","1","4","02:00","-7"
"Salla parish","2020","1","5","02:00","-17.4"
"Salla parish","2020","1","6","02:00","-4.5"
"Salla parish","2020","1","7","02:00","-0.2"
"Salla parish","2020","1","8","02:00","1"
"Salla parish","2020","1","9","02:00","-0.9"
"Salla parish","2020","1","10","02:00","-6.6"
"Salla parish","2020","1","11","02:00","-7"
"Salla parish","2020","1","12","02:00","-1.9"
"Salla parish","2020","1","13","02:00","-7.4"
"Salla parish","2020","1","14","02:00","-3.4"
"Salla parish","2020","1","15","02:00","-0.8"
"Salla parish","2020","1","16","02:00","-7.6"
"Salla parish","2020","1","17","02:00","-11.5"
"Salla parish","2020","1","18","02:00","-8.1"
"Salla parish","2020","1","19","02:00","-6.2"
"Salla parish","2020","1","20","02:00","-2.9"
"Salla parish","2020","1","21","02:00","-2.2"
"Salla parish","2020","1","22","02:00","-7.1"
"Salla parish","2020","1","23","02:00","-13.5"
"Salla parish","2020","1","24","02:00","-9.1"
"Salla parish","2020","1","25","02:00","-21.3"
"Salla parish","2020","1","26","02:00","-28.2"
"Salla parish","2020","1","27","02:00","-32.6"
"Salla parish","2020","1","28","02:00","-21.6"
"Salla parish","2020","1","29","02:00","-10.4"
"Salla parish","2020","1","30","02:00","-9"
"Salla parish","2020","1","31","02:00","-11.7"
"Salla parish","2020","2","1","02:00","-14.2"
"Salla parish","2020","2","2","02:00","-11"
"Salla parish","2020","2","3","02:00","-9.7"
"Salla parish","2020","2","4","02:00","-23.4"
"Salla parish","2020","2","5","02:00","-17.5"
"Salla parish","2020","2","6","02:00","-13"
"Salla parish","2020","2","7","02:00","-13.5"
"Salla parish","2020","2","8","02:00","-6.1"
"Salla parish","2020","2","9","02:00","-0.4"
"Salla parish","2020","2","10","02:00","0.8"
"Salla parish","2020","2","11","02:00","0.6"
"Salla parish","2020","2","12","02:00","-0.8"
"Salla parish","2020","2","13","02:00","-1.3"
"Salla parish","2020","2","14","02:00","-3.3"
"Salla parish","2020","2","15","02:00","-5.9"
"Salla parish","2020","2","16","02:00","-0.9"
"Salla parish","2020","2","17","02:00","-0.3"
"Salla parish","2020","2","18","02:00","-1.2"
"Salla parish","2020","2","19","02:00","-9.9"
"Salla parish","2020","2","20","02:00","-18.1"
"Salla parish","2020","2","21","02:00","-2.6"
"Salla parish","2020","2","22","02:00","0.9"
"Salla parish","2020","2","23","02:00","-1.4"
"Salla parish","2020","2","24","02:00","-6.3"
"Salla parish","2020","2","25","02:00","-10.6"
"Salla parish","2020","2","26","02:00","-20.6"
"Salla parish","2020","2","27","02:00","-14.2"
"Salla parish","2020","2","28","02:00","-14"
"Salla parish","2020","2","29","02:00","-22.2"
"Salla parish","2020","3","1","02:00","-18.4"
"Salla parish","2020","3","2","02:00","-14.9"
"Salla parish","2020","3","3","02:00","-16.1"
"Salla parish","2020","3","4","02:00","-15.9"
"Salla parish","2020","3","5","02:00","-5.9"
"Salla parish","2020","3","6","02:00","-3.9"
"Salla parish","2020","3","7","02:00","-5.5"
"Salla parish","2020","3","8","02:00","-1.8"
"Salla parish","2020","3","9","02:00","2"
"Salla parish","2020","3","10","02:00","1.2"
"Salla parish","2020","3","11","02:00","-2.6"
"Salla parish","2020","3","12","02:00","-1.3"
"Salla parish","2020","3","13","02:00","-5.9"
"Salla parish","2020","3","14","02:00","-17"
"Salla parish","2020","3","15","02:00","-5"
"Salla parish","2020","3","16","02:00","-2.3"
"Salla parish","2020","3","17","02:00","-3"
"Salla parish","2020","3","18","02:00","0.1"
"Salla parish","2020","3","19","02:00","-6.5"
"Salla parish","2020","3","20","02:00","-12.3"
"Salla parish","2020","3","21","02:00","-12.5"
"Salla parish","2020","3","22","02:00","-3.4"
"Salla parish","2020","3","23","02:00","0.1"
"Salla parish","2020","3","24","02:00","1.3"
"Salla parish","2020","3","25","02:00","2.5"
"Salla parish","2020","3","26","02:00","1.1"
"Salla parish","2020","3","27","02:00","2"
"Salla parish","2020","3","28","02:00","-1.8"
"Salla parish","2020","3","29","02:00","-7"
"Salla parish","2020","3","30","03:00","-9.6"
"Salla parish","2020","3","31","03:00","-7.7"
"Salla parish","2020","4","1","03:00","-5.1"
"Salla parish","2020","4","2","03:00","-6.1"
"Salla parish","2020","4","3","03:00","-6.3"
"Salla parish","2020","4","4","03:00","-9"
"Salla parish","2020","4","5","03:00","-9.7"
"Salla parish","2020","4","6","03:00","-7"
"Salla parish","2020","4","7","03:00","0.7"
"Salla parish","2020","4","8","03:00","3.2"
"Salla parish","2020","4","9","03:00","-1.2"
"Salla parish","2020","4","10","03:00","-5.7"
"Salla parish","2020","4","11","03:00","-6"
"Salla parish","2020","4","12","03:00","-3"
"Salla parish","2020","4","13","03:00","0.6"
"Salla parish","2020","4","14","03:00","0.6"
"Salla parish","2020","4","15","03:00","-0.6"
"Salla parish","2020","4","16","03:00","-1"
"Salla parish","2020","4","17","03:00","0.8"
"Salla parish","2020","4","18","03:00","0.8"
"Salla parish","2020","4","19","03:00","2.8"
"Salla parish","2020","4","20","03:00","3.7"
"Salla parish","2020","4","21","03:00","2"
"Salla parish","2020","4","22","03:00","1.8"
"Salla parish","2020","4","23","03:00","-0.2"
"Salla parish","2020","4","24","03:00","-2.8"
"Salla parish","2020","4","25","03:00","-0.6"
"Salla parish","2020","4","26","03:00","-0.1"
"Salla parish","2020","4","27","03:00","-0.9"
"Salla parish","2020","4","28","03:00","-1.4"
"Salla parish","2020","4","29","03:00","-2.3"
"Salla parish","2020","4","30","03:00","-3.1"
"Salla parish","2020","5","1","03:00","-1.1"
"Salla parish","2020","5","2","03:00","2.3"
"Salla parish","2020","5","3","03:00","3.4"
"Salla parish","2020","5","4","03:00","3"
"Salla parish","2020","5","5","03:00","4.4"
"Salla parish","2020","5","6","03:00","3.4"
"Salla parish","2020","5","7","03:00","3.8"
"Salla parish","2020","5","8","03:00","2.1"
"Salla parish","2020","5","9","03:00","1.4"
"Salla parish","2020","5","10","03:00","1.4"
"Salla parish","2020","5","11","03:00","1"
"Salla parish","2020","5","12","03:00","1.4"
"Salla parish","2020","5","13","03:00","2.2"
"Salla parish","2020","5","14","03:00","1.3"
"Salla parish","2020","5","15","03:00","2"
"Salla parish","2020","5","16","03:00","2.8"
"Salla parish","2020","5","17","03:00","2"
"Salla parish","2020","5","18","03:00","2.8"
"Salla parish","2020","5","19","03:00","3.1"
"Salla parish","2020","5","20","03:00","4.8"
"Salla parish","2020","5","21","03:00","4"
"Salla parish","2020","5","22","03:00","5.8"
"Salla parish","2020","5","23","03:00","9"
"Salla parish","2020","5","24","03:00","10.9"
"Salla parish","2020","5","25","03:00","11.1"
"Salla parish","2020","5","26","03:00","12.2"
"Salla parish","2020","5","27","03:00","10.9"
"Salla parish","2020","5","28","03:00","9.8"
"Salla parish","2020","5","29","03:00","8.3"
"Salla parish","2020","5","30","03:00","8.3"
"Salla parish","2020","5","31","03:00","7.4"
"Salla parish","2020","6","1","03:00","13.9"
"Salla parish","2020","6","2","03:00","17.6"
"Salla parish","2020","6","3","03:00","15.7"
"Salla parish","2020","6","4","03:00","14.5"
"Salla parish","2020","6","5","03:00","11.6"
"Salla parish","2020","6","6","03:00","14.3"
"Salla parish","2020","6","7","03:00","12.6"
"Salla parish","2020","6","8","03:00","14.9"
"Salla parish","2020","6","9","03:00","14.4"
"Salla parish","2020","6","10","03:00","12.5"
"Salla parish","2020","6","11","03:00","12.3"
"Salla parish","2020","6","12","03:00","13.6"
"Salla parish","2020","6","13","03:00","18.4"
"Salla parish","2020","6","14","03:00","20.6"
"Salla parish","2020","6","15","03:00","16.5"
"Salla parish","2020","6","16","03:00","12.1"
"Salla parish","2020","6","17","03:00","15.9"
"Salla parish","2020","6","18","03:00","16.9"
"Salla parish","2020","6","19","03:00","12"
"Salla parish","2020","6","20","03:00","11.5"
"Salla parish","2020","6","21","03:00","17.1"
"Salla parish","2020","6","22","03:00","19.8"
"Salla parish","2020","6","23","03:00","16.7"
"Salla parish","2020","6","24","03:00","18.4"
"Salla parish","2020","6","25","03:00","19"
"Salla parish","2020","6","26","03:00","17.7"
"Salla parish","2020","6","27","03:00","10.9"
"Salla parish","2020","6","28","03:00","12"
"Salla parish","2020","6","29","03:00","16.2"
"Salla parish","2020","6","30","03:00","12.9"
"Salla parish","2020","7","1","03:00","11.1"
"Salla parish","2020","7","2","03:00","11.6"
"Salla parish","2020","7","3","03:00","10.5"
"Salla parish","2020","7","4","03:00","12.8"
"Salla parish","2020","7","5","03:00","10.9"
"Salla parish","2020","7","6","03:00","11.1"
"Salla parish","2020","7","7","03:00","12.6"
"Salla parish","2020","7","8","03:00","13.3"
"Salla parish","2020","7","9","03:00","13.8"
"Salla parish","2020","7","10","03:00","11.3"
"Salla parish","2020","7","11","03:00","11.1"
"Salla parish","2020","7","12","03:00","11.7"
"Salla parish","2020","7","13","03:00","12.9"
"Salla parish","2020","7","14","03:00","12"
"Salla parish","2020","7","15","03:00","12.6"
"Salla parish","2020","7","16","03:00","15.5"
"Salla parish","2020","7","17","03:00","17.5"
"Salla parish","2020","7","18","03:00","19"
"Salla parish","2020","7","19","03:00","19"
"Salla parish","2020","7","20","03:00","20.1"
"Salla parish","2020","7","21","03:00","19.2"
"Salla parish","2020","7","22","03:00","18.5"
"Salla parish","2020","7","23","03:00","16.5"
"Salla parish","2020","7","24","03:00","13.6"
"Salla parish","2020","7","25","03:00","15.5"
"Salla parish","2020","7","26","03:00","15.2"
"Salla parish","2020","7","27","03:00","16.9"
"Salla parish","2020","7","28","03:00","18.5"
"Salla parish","2020","7","29","03:00","17.1"
"Salla parish","2020","7","30","03:00","15.4"
"Salla parish","2020","7","31","03:00","11.1"
"Salla parish","2020","8","1","03:00","13.4"
"Salla parish","2020","8","2","03:00","10.9"
"Salla parish","2020","8","3","03:00","13.3"
"Salla parish","2020","8","4","03:00","14.1"
"Salla parish","2020","8","5","03:00","14.4"
"Salla parish","2020","8","6","03:00","15.8"
"Salla parish","2020","8","7","03:00","14.8"
"Salla parish","2020","8","8","03:00","16.9"
"Salla parish","2020","8","9","03:00","15.9"
"Salla parish","2020","8","10","03:00","11.3"
"Salla parish","2020","8","11","03:00","9.9"
"Salla parish","2020","8","12","03:00","10.4"
"Salla parish","2020","8","13","03:00","12.2"
"Salla parish","2020","8","14","03:00","12.9"
"Salla parish","2020","8","15","03:00","14.5"
"Salla parish","2020","8","16","03:00","11.3"
"Salla parish","2020","8","17","03:00","9.1"
"Salla parish","2020","8","18","03:00","9.3"
"Salla parish","2020","8","19","03:00","14.3"
"Salla parish","2020","8","20","03:00","16.4"
"Salla parish","2020","8","21","03:00","16.8"
"Salla parish","2020","8","22","03:00","16.8"
"Salla parish","2020","8","23","03:00","15.4"
"Salla parish","2020","8","24","03:00","14.6"
"Salla parish","2020","8","25","03:00","11.2"
"Salla parish","2020","8","26","03:00","8.6"
"Salla parish","2020","8","27","03:00","6.2"
"Salla parish","2020","8","28","03:00","7.2"
"Salla parish","2020","8","29","03:00","10.1"
"Salla parish","2020","8","30","03:00","10"
"Salla parish","2020","8","31","03:00","8.2"
"Salla parish","2020","9","1","03:00","7.8"
"Salla parish","2020","9","2","03:00","9"
"Salla parish","2020","9","3","03:00","11.2"
"Salla parish","2020","9","4","03:00","13.1"
"Salla parish","2020","9","5","03:00","13.1"
"Salla parish","2020","9","6","03:00","10.8"
"Salla parish","2020","9","7","03:00","9.9"
"Salla parish","2020","9","8","03:00","10.2"
"Salla parish","2020","9","9","03:00","9.6"
"Salla parish","2020","9","10","03:00","6.9"
"Salla parish","2020","9","11","03:00","4.6"
"Salla parish","2020","9","12","03:00","6.6"
"Salla parish","2020","9","13","03:00","8.1"
"Salla parish","2020","9","14","03:00","6.6"
"Salla parish","2020","9","15","03:00","6.4"
"Salla parish","2020","9","16","03:00","5.8"
"Salla parish","2020","9","17","03:00","4.9"
"Salla parish","2020","9","18","03:00","5.5"
"Salla parish","2020","9","19","03:00","6.3"
"Salla parish","2020","9","20","03:00","2.4"
"Salla parish","2020","9","21","03:00","6.2"
"Salla parish","2020","9","22","03:00","6.7"
"Salla parish","2020","9","23","03:00","5.6"
"Salla parish","2020","9","24","03:00","9.8"
"Salla parish","2020","9","25","03:00","12.3"
"Salla parish","2020","9","26","03:00","5"
"Salla parish","2020","9","27","03:00","5.2"
"Salla parish","2020","9","28","03:00","8.2"
"Salla parish","2020","9","29","03:00","8.6"
"Salla parish","2020","9","30","03:00","6.7"
"Salla parish","2020","10","1","03:00","10.2"
"Salla parish","2020","10","2","03:00","9.8"
"Salla parish","2020","10","3","03:00","8.2"
"Salla parish","2020","10","4","03:00","6.6"
"Salla parish","2020","10","5","03:00","6.8"
"Salla parish","2020","10","6","03:00","6.9"
"Salla parish","2020","10","7","03:00","8.4"
"Salla parish","2020","10","8","03:00","9.5"
"Salla parish","2020","10","9","03:00","9.1"
"Salla parish","2020","10","10","03:00","8.1"
"Salla parish","2020","10","11","03:00","7.3"
"Salla parish","2020","10","12","03:00","5.6"
"Salla parish","2020","10","13","03:00","1.6"
"Salla parish","2020","10","14","03:00","-0.4"
"Salla parish","2020","10","15","03:00","0.8"
"Salla parish","2020","10","16","03:00","0.5"
"Salla parish","2020","10","17","03:00","0"
"Salla parish","2020","10","18","03:00","-1.6"
"Salla parish","2020","10","19","03:00","-1.4"
"Salla parish","2020","10","20","03:00","-2"
"Salla parish","2020","10","21","03:00","-4.1"
"Salla parish","2020","10","22","03:00","-1.6"
"Salla parish","2020","10","23","03:00","-1.7"
"Salla parish","2020","10","24","03:00","-3.7"
"Salla parish","2020","10","25","03:00","-2.9"
"Salla parish","2020","10","26","02:00","0.4"
"Salla parish","2020","10","27","02:00","4"
"Salla parish","2020","10","28","02:00","4.2"
"Salla parish","2020","10","29","02:00","4.5"
"Salla parish","2020","10","30","02:00","-3.3"
"Salla parish","2020","10","31","02:00","-6.5"
"Salla parish","2020","11","1","02:00","1.2"
"Salla parish","2020","11","2","02:00","2.5"
"Salla parish","2020","11","3","02:00","4.9"
"Salla parish","2020","11","4","02:00","2.8"
"Salla parish","2020","11","5","02:00","2.4"
"Salla parish","2020","11","6","02:00","2"
"Salla parish","2020","11","7","02:00","3.1"
"Salla parish","2020","11","8","02:00","-1.5"
"Salla parish","2020","11","9","02:00","-0.8"
"Salla parish","2020","11","10","02:00","-8"
"Salla parish","2020","11","11","02:00","-5.6"
"Salla parish","2020","11","12","02:00","0.1"
"Salla parish","2020","11","13","02:00","2.9"
"Salla parish","2020","11","14","02:00","1.4"
"Salla parish","2020","11","15","02:00","1.3"
"Salla parish","2020","11","16","02:00","1.4"
"Salla parish","2020","11","17","02:00","1.8"
"Salla parish","2020","11","18","02:00","2"
"Salla parish","2020","11","19","02:00","-0.9"
"Salla parish","2020","11","20","02:00","-3.9"
"Salla parish","2020","11","21","02:00","-9.2"
"Salla parish","2020","11","22","02:00","-0.6"
"Salla parish","2020","11","23","02:00","-0.4"
"Salla parish","2020","11","24","02:00","-3.5"
"Salla parish","2020","11","25","02:00","-10.8"
"Salla parish","2020","11","26","02:00","-3.5"
"Salla parish","2020","11","27","02:00","-4"
"Salla parish","2020","11","28","02:00","-7.2"
"Salla parish","2020","11","29","02:00","-3.3"
"Salla parish","2020","11","30","02:00","-2.9"
"Salla parish","2020","12","1","02:00","-1.5"
"Salla parish","2020","12","2","02:00","-3.1"
"Salla parish","2020","12","3","02:00","-1.1"
"Salla parish","2020","12","4","02:00","-3.5"
"Salla parish","2020","12","5","02:00","-1.7"
"Salla parish","2020","12","6","02:00","0.4"
"Salla parish","2020","12","7","02:00","0.9"
"Salla parish","2020","12","8","02:00","-1.9"
"Salla parish","2020","12","9","02:00","-5"
"Salla parish","2020","12","10","02:00","-2"
"Salla parish","2020","12","11","02:00","-3.7"
"Salla parish","2020","12","12","02:00","-8.7"
"Salla parish","2020","12","13","02:00","-4.7"
"Salla parish","2020","12","14","02:00","-5.4"
"Salla parish","2020","12","15","02:00","-5.9"
"Salla parish","2020","12","16","02:00","-5.6"
"Salla parish","2020","12","17","02:00","-18.1"
"Salla parish","2020","12","18","02:00","-14.8"
"Salla parish","2020","12","19","02:00","-6.5"
"Salla parish","2020","12","20","02:00","-1"
"Salla parish","2020","12","21","02:00","2.3"
"Salla parish","2020","12","22","02:00","0.6"
"Salla parish","2020","12","23","02:00","0.2"
"Salla parish","2020","12","24","02:00","-3.8"
"Salla parish","2020","12","25","02:00","-12.2"
"Salla parish","2020","12","26","02:00","-23.7"
"Salla parish","2020","12","27","02:00","-15.9"
"Salla parish","2020","12","28","02:00","-5.6"
"Salla parish","2020","12","29","02:00","-4.7"
"Salla parish","2020","12","30","02:00","-6"
"Salla parish","2020","12","31","02:00","-3.8"
